season,game_id,game_date,home_team,away_team,home_pts,away_pts,label,elo_diff,net_rtg_diff,off_rtg_diff,def_rtg_diff,pace_diff,pythagorean_diff,log5_prob,efg_pct_diff,tov_pct_diff,oreb_pct_diff,ft_rate_diff,three_pt_rate_diff,three_pt_pct_diff,ts_pct_diff,ast_pct_diff,stl_pct_diff,blk_pct_diff,team_10d_net_rtg_diff,team_10d_off_rtg_diff,momentum_diff,rest_days_diff,b2b_home,b2b_away,travel_tz_shift_home,travel_tz_shift_away,is_home,altitude_factor,star_player_impact_diff,injury_impact_diff,lineup_net_rtg_diff,bench_net_rtg_diff,clutch_net_rtg_diff,h2h_season_record,vegas_home_prob,mc_win_pct
2018-19,0021801207,2019-04-07,SAC,NOP,129.0,133.0,0,169.39,2.993,-0.68,-3.674,-0.756,0.0057,0.5879,-0.0061,-0.0119,0.0074,-0.0119,-0.0035,0.0325,-0.0107,-0.029,0.8375,-0.826,10.196,7.263,7.203,0,0,0,0,1,1,0.0,0.0,0.0,1.497,0.0,0.0,0.5,0.0,0.7087
2018-19,0021801200,2019-04-07,HOU,PHX,149.0,113.0,1,532.27,14.484,8.627,-5.857,-2.494,0.0449,0.8564,0.0267,-0.0185,0.017,0.024,0.1827,0.0252,0.0273,-0.0567,-0.2798,-0.1959,20.531,8.77,6.047,0,0,0,0,1,1,0.0,0.0,0.0,7.242,0.0,0.0,0.5,0.0,0.9169
2018-19,0021801203,2019-04-07,BOS,ORL,108.0,116.0,0,-1.37,5.407,3.874,-1.533,1.341,0.0157,0.6,0.018,-0.0052,-0.0007,0.0006,0.02,0.0063,0.0197,-0.0088,1.9066,-0.131,-12.559,-4.684,-17.966,0,0,0,0,1,1,0.0,0.0,0.0,2.704,0.0,0.0,0.5,0.0,0.6505
2018-19,0021801218,2019-04-09,OKC,HOU,112.0,111.0,1,-242.21,-0.749,-5.096,-4.347,5.158,-0.0098,0.4294,-0.0291,-0.0005,0.0195,-0.0137,-0.176,-0.0038,-0.036,0.0024,0.5453,0.1995,-3.435,-9.088,-2.685,0,0,0,0,1,1,0.0,0.0,0.0,-0.375,0.0,0.0,0.5,0.0,0.3913
2018-19,0021801215,2019-04-09,NOP,GSW,103.0,112.0,0,-396.79,-4.434,-5.28,-0.846,2.979,-0.0142,0.2276,-0.0341,0.0019,0.0252,0.0289,-0.059,-0.0388,-0.0321,-0.0481,-0.4261,-1.1075,-16.086,-11.065,-11.652,0,0,0,0,1,1,0.0,0.0,0.0,-2.217,0.0,0.0,0.5,0.0,0.2591
2018-19,0021801216,2019-04-09,DAL,PHX,120.0,109.0,1,136.0,3.835,3.256,-0.579,-1.652,0.0063,0.6851,0.005,-0.0118,0.0001,0.0373,0.0869,0.0143,0.004,0.0037,-2.1903,-0.7574,7.222,4.583,3.387,0,0,0,0,1,1,0.0,0.0,0.0,1.917,0.0,0.0,0.5,0.0,0.7066
2018-19,0021801213,2019-04-09,CHI,NYK,86.0,96.0,0,85.51,-1.71,0.389,2.098,-0.118,-0.001,0.6027,0.0159,0.0016,-0.0306,-0.0364,-0.0388,0.0098,0.0121,0.0273,0.4687,-0.7905,15.083,-0.305,16.793,1,0,0,0,1,1,0.0,0.0,0.0,-0.855,0.0,0.0,0.5,0.0,0.5955
2018-19,0021801219,2019-04-09,LAL,POR,101.0,104.0,0,-251.09,-7.593,-6.196,1.397,3.397,-0.0214,0.3235,-0.0011,0.0123,-0.0283,0.0009,0.0028,-0.0292,-0.0139,0.0532,0.6705,0.2271,-7.203,-9.617,0.389,0,0,0,0,1,1,0.0,0.0,0.0,-3.796,0.0,0.0,0.5,0.0,0.2872
2018-19,0021801212,2019-04-09,MIA,PHI,122.0,99.0,1,-104.15,0.727,-5.658,-6.385,-3.481,-0.0022,0.3519,-0.0168,0.0021,0.0158,-0.0724,0.0254,-0.0088,-0.0327,-0.0348,0.4015,0.282,-0.019,-10.733,-0.746,-1,0,0,0,1,1,0.0,0.0,0.0,0.364,0.0,0.0,0.5,0.0,0.5084
2018-19,0021801211,2019-04-09,WAS,BOS,110.0,116.0,0,-210.72,-3.947,-1.409,2.539,2.862,-0.0112,0.3099,-0.0034,0.0072,0.0066,0.0525,-0.0099,-0.0243,-0.0009,-0.0015,-0.381,-0.8038,6.999,-0.189,10.946,0,0,0,0,1,1,0.0,0.0,0.0,-1.974,0.0,0.0,0.5,0.0,0.3625
2018-19,0021801209,2019-04-09,CLE,CHA,97.0,124.0,0,-259.96,-6.27,-2.828,3.442,-2.927,-0.0099,0.253,-0.0082,0.0154,0.0184,-0.0193,-0.0436,0.0016,-0.0108,-0.0424,-0.5748,-2.4413,-7.92,-3.437,-1.649,0,0,0,0,1,1,0.0,0.0,0.0,-3.135,0.0,0.0,0.5,0.0,0.2991
2018-19,0021801210,2019-04-09,DET,MEM,100.0,93.0,1,46.26,6.25,2.627,-3.623,1.211,0.0136,0.5879,0.0023,-0.0023,0.0421,-0.0118,0.0553,0.0079,-0.0024,-0.0516,-1.5412,-1.4679,7.89,0.438,1.64,0,0,0,0,1,1,0.0,0.0,0.0,3.125,0.0,0.0,0.5,0.0,0.6924
2018-19,0021801214,2019-04-09,MIN,TOR,100.0,120.0,0,-243.22,-1.322,-2.345,-1.022,0.729,-0.0059,0.2562,-0.0321,-0.0084,0.0409,0.0236,-0.0675,-0.0091,-0.0275,-0.0117,0.066,-0.3046,0.655,-5.209,1.978,0,0,0,0,1,1,0.0,0.0,0.0,-0.661,0.0,0.0,0.5,0.0,0.3818
2018-19,0021801217,2019-04-09,UTA,DEN,118.0,108.0,1,48.72,-4.615,-1.535,3.08,1.65,-0.0182,0.4461,0.01,0.0132,-0.0413,0.0606,0.047,0.0051,0.0128,-0.0105,0.3627,1.3203,8.698,14.169,13.313,0,0,0,0,1,1,0.0,0.0,0.0,-2.308,0.0,0.0,0.5,0.0,0.5307
2018-19,0021801222,2019-04-10,CHA,ORL,114.0,122.0,0,-92.46,0.69,1.998,1.308,1.515,0.0025,0.4753,-0.0027,-0.012,0.0075,0.0418,0.0184,-0.0046,0.0049,-0.054,0.5425,-0.549,-10.393,-2.66,-11.083,-2,1,0,0,1,1,0.0,0.0,0.0,0.345,0.0,0.0,0.5,0.0,0.5162
2018-19,0021801226,2019-04-10,MIL,OKC,116.0,127.0,0,190.19,-9.392,4.092,13.484,-0.522,-0.0261,0.6627,0.0372,-0.0004,-0.0767,-0.0129,0.0751,0.0031,0.0387,0.0566,-1.7175,0.7416,-19.689,2.966,-10.297,2,0,1,0,1,1,0.0,0.0,0.0,-4.696,0.0,0.0,0.5,0.0,0.5389
2018-19,0021801228,2019-04-10,DEN,MIN,99.0,95.0,1,206.57,5.002,1.596,-3.405,-2.994,0.0188,0.7029,0.0157,0.0063,0.005,-0.0377,0.034,-0.0043,0.0062,0.0609,-0.4901,-0.5658,2.443,-6.452,-2.559,0,1,1,0,1,1,1.5,0.0,0.0,2.501,0.0,0.0,0.5,0.0,0.7526
2018-19,0021801223,2019-04-10,NYK,DET,89.0,115.0,0,-249.14,-12.261,-3.895,8.366,1.574,-0.0205,0.214,-0.0182,0.0004,-0.0188,0.008,-0.06,-0.0052,-0.0135,-0.056,-0.2132,1.0254,-25.862,-3.596,-13.601,0,1,1,0,1,1,0.0,0.0,0.0,-6.13,0.0,0.0,0.5,0.0,0.2376
2018-19,0021801224,2019-04-10,PHI,CHI,125.0,109.0,1,317.8,11.169,7.775,-3.394,2.083,0.0171,0.8122,0.0262,0.005,0.0249,0.0816,0.0476,0.0088,0.0326,0.0953,-0.0254,0.809,5.031,9.522,-6.138,0,1,1,0,1,1,0.0,0.0,0.0,5.584,0.0,0.0,0.5,0.0,0.8594
2018-19,0021801227,2019-04-10,SAS,DAL,105.0,94.0,1,204.31,-1.123,4.271,5.394,-1.645,0.0005,0.6679,0.0155,-0.0195,-0.0173,-0.0579,-0.1374,0.0555,0.0156,-0.0217,-0.3577,0.4977,2.3,-0.354,3.423,2,0,1,0,1,1,0.0,0.0,0.0,-0.562,0.0,0.0,0.5,0.0,0.6586
2018-19,0021801221,2019-04-10,BKN,MIA,113.0,94.0,1,16.04,-1.065,1.883,2.948,4.027,-0.001,0.5247,0.004,-0.0016,-0.0089,0.0405,0.0342,0.0002,0.014,-0.0209,-1.2127,-1.4332,4.38,5.918,5.445,2,0,1,0,1,1,0.0,0.0,0.0,-0.533,0.0,0.0,0.5,0.0,0.5639
2018-19,0021801230,2019-04-10,POR,SAC,136.0,131.0,1,275.49,2.932,3.226,0.294,-2.569,0.0111,0.6588,0.0048,0.0078,0.0017,0.0115,0.0201,-0.0169,0.0159,-0.0464,-1.4282,0.6402,8.144,3.124,5.212,-2,1,0,0,1,1,0.0,0.0,0.0,1.466,0.0,0.0,0.5,0.0,0.7437
2018-19,0021801220,2019-04-10,ATL,IND,134.0,135.0,0,-68.25,-5.621,-1.735,3.886,6.796,-0.0135,0.2875,-0.0081,0.0223,0.0357,0.013,0.1106,-0.0218,-0.0058,-0.0057,-0.7904,-0.0939,-3.708,2.365,1.913,0,0,0,0,1,1,0.0,0.0,0.0,-2.81,0.0,0.0,0.5,0.0,0.4384
2018-19,0021801229,2019-04-10,LAC,UTA,143.0,137.0,1,-126.95,-4.641,0.985,5.627,2.265,-0.0098,0.4615,-0.0104,-0.0081,-0.0014,0.035,-0.0998,0.033,0.0029,-0.0613,-1.3519,-1.1903,-15.333,-3.321,-10.692,2,0,1,0,1,1,0.0,0.0,0.0,-2.321,0.0,0.0,0.5,0.0,0.4101
2018-19,0021801225,2019-04-10,MEM,GSW,132.0,117.0,1,-324.57,-6.106,-10.557,-4.45,-3.597,-0.0192,0.2157,-0.0569,0.0028,0.0006,0.0453,-0.0428,-0.0455,-0.0491,-0.033,0.8027,-0.7514,-8.945,-9.951,-2.839,0,1,1,0,1,1,0.0,0.0,0.0,-3.053,0.0,0.0,0.5,0.0,0.2667
2019-20,0021900224,2019-11-22,LAC,HOU,122.0,119.0,1,-86.77,1.916,-3.062,-4.978,-2.219,0.0043,0.4211,-0.0038,0.0167,0.0012,-0.0235,-0.1537,0.0043,-0.0078,0.0334,-0.8236,0.6369,3.589,-4.978,1.673,0,0,0,0,1,1,0.0,0.0,0.0,0.958,0.0,0.0,0.5,0.0,0.5393
2019-20,0021900231,2019-11-23,CLE,POR,110.0,104.0,1,-230.1,-2.658,-3.765,-1.108,-4.856,-0.0046,0.4444,-0.0189,0.0112,0.0124,0.0269,-0.0032,-0.0442,-0.0167,0.0524,1.9572,-2.3875,-2.394,-2.193,0.264,-1,1,0,0,1,1,0.0,0.0,0.0,-1.329,0.0,0.0,0.5,0.0,0.3694
2019-20,0021900226,2019-11-23,CHA,CHI,115.0,116.0,0,61.22,-5.012,1.394,6.406,-3.19,-0.0083,0.569,0.0277,0.0175,0.001,-0.0177,0.0302,0.0238,0.0198,0.0199,-2.2646,-0.0559,-2.797,1.644,2.215,0,1,1,0,1,1,0.0,0.0,0.0,-2.506,0.0,0.0,0.5,0.0,0.5325
2019-20,0021900233,2019-11-23,MIL,DET,104.0,90.0,1,388.02,-0.303,3.76,4.063,7.381,0.0018,0.8889,0.0075,-0.0318,-0.0385,-0.0005,0.0834,-0.0636,0.0016,-0.0824,0.1473,0.0797,2.364,3.196,2.667,1,0,1,0,1,1,0.0,0.0,0.0,-0.152,0.0,0.0,0.5,0.0,0.7169
2019-20,0021900229,2019-11-23,NYK,SAS,104.0,111.0,0,-175.09,1.17,-7.884,-9.054,-2.857,-0.0024,0.4444,-0.0326,0.0197,0.0329,0.0186,0.0498,0.0277,-0.0399,-0.0215,2.1523,-0.6589,4.329,-7.219,3.159,2,0,1,0,1,1,0.0,0.0,0.0,0.585,0.0,0.0,0.5,0.0,0.465
2019-20,0021900234,2019-11-23,UTA,NOP,128.0,120.0,1,200.16,-4.155,-4.91,-0.755,-5.773,-0.0107,0.75,-0.0273,-0.0011,-0.0736,0.0758,-0.0559,-0.0208,-0.0095,-0.0668,-1.7877,-0.0851,-4.724,-2.99,-0.569,-1,1,0,0,1,1,0.0,0.0,0.0,-2.078,0.0,0.0,0.5,0.0,0.6111
2019-20,0021900236,2019-11-24,NYK,BKN,101.0,103.0,0,-264.42,2.842,-3.128,-5.97,-7.838,0.0024,0.2759,-0.0317,-0.0039,0.0567,-0.0102,-0.0719,0.0277,-0.0367,-0.0075,1.7482,-0.209,4.804,-0.332,1.962,-1,1,0,0,1,1,0.0,0.0,0.0,1.421,0.0,0.0,0.5,0.0,0.4337
2019-20,0021900235,2019-11-24,HOU,DAL,123.0,137.0,0,172.85,-1.584,-5.241,-3.657,4.762,-0.0115,0.5238,-0.0215,0.0183,0.0017,0.0456,0.0688,-0.0278,-0.0132,-0.0685,2.1901,0.1194,-0.066,-7.956,1.518,0,0,0,0,1,1,0.0,0.0,0.0,-0.792,0.0,0.0,0.5,0.0,0.6393
2019-20,0021900239,2019-11-24,LAC,NOP,134.0,109.0,1,208.8,5.021,-1.302,-6.322,-2.138,0.0145,0.7857,-0.0164,0.0076,-0.0168,0.058,-0.0651,-0.046,-0.0023,-0.0476,-1.0109,0.9447,4.947,-3.58,-0.073,1,0,1,0,1,1,0.0,0.0,0.0,2.51,0.0,0.0,0.5,0.0,0.7537
2019-20,0021900250,2019-11-25,GSW,OKC,97.0,100.0,0,-87.54,-4.916,-1.814,3.102,2.864,-0.0055,0.3,-0.0353,-0.0176,0.0471,-0.0362,-0.0182,-0.0326,-0.0311,0.0566,-0.7078,-0.1215,-5.501,-7.383,-0.584,0,0,0,0,1,1,0.0,0.0,0.0,-2.458,0.0,0.0,0.5,0.0,0.4345
2019-20,0021900244,2019-11-25,BOS,SAC,103.0,102.0,1,205.44,3.161,1.566,-1.594,3.008,0.0092,0.7586,-0.0158,-0.0367,-0.0312,0.0246,-0.0091,-0.014,-0.0095,0.0329,0.9292,0.8735,-0.984,-2.251,-4.144,2,0,1,0,1,1,0.0,0.0,0.0,1.58,0.0,0.0,0.5,0.0,0.7252
2019-20,0021900243,2019-11-25,ATL,MIN,113.0,125.0,0,-112.12,-3.362,-1.687,1.675,-3.502,-0.0055,0.25,0.0046,0.0195,0.0116,0.0076,-0.0647,-0.0007,0.0045,0.0292,0.7341,-1.3448,-3.659,-2.081,-0.296,0,0,0,0,1,1,0.0,0.0,0.0,-1.681,0.0,0.0,0.5,0.0,0.4395
2019-20,0021900240,2019-11-25,CLE,BKN,106.0,108.0,0,-195.1,-3.119,-2.273,0.845,-5.778,-0.0045,0.3125,-0.0243,-0.006,0.0212,-0.0263,-0.0452,-0.0199,-0.02,-0.0363,1.119,-1.2343,-0.029,-0.922,3.09,1,0,1,0,1,1,0.0,0.0,0.0,-1.559,0.0,0.0,0.5,0.0,0.3851
2019-20,0021900246,2019-11-25,TOR,PHI,101.0,96.0,1,74.95,-2.698,2.971,5.669,0.334,-0.0052,0.5556,0.0114,-0.0067,-0.0356,0.0008,0.0692,0.0373,0.0212,-0.0185,-1.3369,-0.3229,2.718,2.984,5.416,0,0,0,0,1,1,0.0,0.0,0.0,-1.349,0.0,0.0,0.5,0.0,0.5745
2019-20,0021900242,2019-11-25,IND,MEM,126.0,114.0,1,234.01,14.214,3.342,-10.872,-4.576,0.0257,0.75,-0.0039,-0.0251,0.0076,-0.0205,-0.0499,-0.003,-0.0007,-0.0465,-0.894,0.3641,14.934,1.963,0.72,0,0,0,0,1,1,0.0,0.0,0.0,7.107,0.0,0.0,0.5,0.0,0.8639
2019-20,0021900249,2019-11-25,SAS,LAL,104.0,114.0,0,-203.99,-13.392,0.931,14.323,0.117,-0.0451,0.0723,-0.0131,-0.0105,0.0067,0.0338,-0.0645,-0.0005,-0.005,-0.0544,-2.3071,-2.2901,-16.588,1.207,-3.196,0,0,0,0,1,1,0.0,0.0,0.0,-6.696,0.0,0.0,0.5,0.0,0.2563
2019-20,0021900248,2019-11-25,MIL,UTA,122.0,118.0,1,130.39,3.21,6.174,2.964,6.333,0.009,0.6633,0.0303,-0.0133,0.0187,-0.0286,0.0795,-0.0301,0.0154,0.0079,1.095,1.4582,8.696,4.281,5.486,0,0,0,0,1,1,0.0,0.0,0.0,1.605,0.0,0.0,0.5,0.0,0.6946
2019-20,0021900241,2019-11-25,DET,ORL,103.0,88.0,1,-142.03,-1.948,3.213,5.161,2.097,-0.0016,0.4054,0.0578,0.0406,-0.0202,0.0382,0.0135,0.0941,0.0533,0.0342,-1.1161,-0.812,-0.39,-0.085,1.558,0,0,0,0,1,1,0.0,0.0,0.0,-0.974,0.0,0.0,0.5,0.0,0.4396
2019-20,0021900245,2019-11-25,MIA,CHA,117.0,100.0,1,220.59,7.276,2.354,-4.922,1.631,0.0179,0.8345,0.0271,0.0184,-0.0454,0.061,-0.0176,0.019,0.0349,0.0363,2.5415,0.9079,7.558,3.638,0.282,0,0,0,0,1,1,0.0,0.0,0.0,3.638,0.0,0.0,0.5,0.0,0.7882
2019-20,0021900247,2019-11-25,CHI,POR,94.0,117.0,0,-147.51,7.634,-3.508,-11.142,-0.642,0.0121,0.5669,-0.017,0.0111,0.0274,0.0239,0.0157,-0.0239,-0.0182,0.1163,3.5575,-1.8832,7.786,-0.591,0.152,0,0,0,0,1,1,0.0,0.0,0.0,3.817,0.0,0.0,0.5,0.0,0.577
2019-20,0021900251,2019-11-26,DAL,LAC,99.0,114.0,0,-76.71,-0.339,7.111,7.45,-2.015,0.0063,0.4783,0.0221,-0.0324,-0.0014,-0.0155,0.0782,0.0206,0.0176,0.0319,-0.9675,-0.808,1.997,10.854,2.336,0,0,0,0,1,1,0.0,0.0,0.0,-0.169,0.0,0.0,0.5,0.0,0.5114
2019-20,0021900257,2019-11-27,PHI,SAC,97.0,91.0,1,127.18,3.06,0.106,-2.954,3.589,0.0078,0.7021,0.0034,-0.0013,-0.0181,0.0091,-0.0629,-0.0004,-0.001,0.0523,1.1635,0.2916,-2.601,-3.416,-5.661,0,0,0,0,1,1,0.0,0.0,0.0,1.53,0.0,0.0,0.5,0.0,0.6908
2019-20,0021900255,2019-11-27,CLE,ORL,104.0,116.0,0,-183.88,-5.091,0.744,5.835,2.44,-0.0062,0.4098,0.0156,0.0135,-0.0041,0.0223,0.0124,0.0264,0.0165,-0.0688,-0.5198,-3.0693,-3.953,-4.036,1.138,0,0,0,0,1,1,0.0,0.0,0.0,-2.546,0.0,0.0,0.5,0.0,0.3638
2019-20,0021900256,2019-11-27,IND,UTA,121.0,102.0,1,-54.03,9.477,2.29,-7.188,-0.429,0.0216,0.4762,-0.0075,-0.0228,0.0608,-0.1204,-0.0889,-0.0186,-0.0189,0.0347,0.57,0.9306,9.181,1.8,-0.296,0,0,0,0,1,1,0.0,0.0,0.0,4.739,0.0,0.0,0.5,0.0,0.6658
2019-20,0021900264,2019-11-27,NOP,LAL,110.0,114.0,0,-246.93,-11.017,-1.316,9.7,4.986,-0.0438,0.0678,-0.0003,0.0066,0.0171,-0.0069,0.0762,0.0278,-0.0041,-0.014,-0.5533,-2.657,-11.517,-3.777,-0.5,1,0,0,0,1,1,0.0,0.0,0.0,-5.508,0.0,0.0,0.5,0.0,0.2509
2019-20,0021900262,2019-11-27,SAS,MIN,101.0,113.0,0,-46.68,-3.454,4.632,8.086,-6.302,-0.0034,0.3077,0.0156,-0.0097,-0.0018,-0.0117,-0.1477,0.0371,0.0164,-0.0048,-2.1375,-1.025,-5.898,5.106,-2.444,0,0,0,0,1,1,0.0,0.0,0.0,-1.727,0.0,0.0,0.5,0.0,0.4849
2019-20,0021900261,2019-11-27,MIL,ATL,111.0,102.0,1,465.39,5.148,8.737,3.589,1.913,0.0134,0.9381,0.04,-0.0243,-0.0459,0.0101,0.0858,0.0279,0.0336,-0.0364,-1.3188,1.1204,10.843,5.87,5.695,0,0,0,0,1,1,0.0,0.0,0.0,2.574,0.0,0.0,0.5,0.0,0.8092
2019-20,0021900259,2019-11-27,HOU,MIA,117.0,108.0,1,39.74,-0.904,2.757,3.662,4.03,-0.0005,0.3793,-0.0314,-0.0417,0.0361,0.0092,0.1119,-0.0547,-0.0251,-0.1218,-1.4277,-0.1644,4.64,4.793,5.544,1,0,0,0,1,1,0.0,0.0,0.0,-0.452,0.0,0.0,0.5,0.0,0.5813
2019-20,0021900253,2019-11-27,BOS,BKN,121.0,110.0,1,166.96,7.668,1.602,-6.067,-3.902,0.0178,0.7273,-0.0108,-0.0242,-0.001,-0.0275,-0.0209,-0.0041,-0.0063,0.0416,1.984,0.6589,13.717,3.522,6.049,0,0,0,0,1,1,0.0,0.0,0.0,3.834,0.0,0.0,0.5,0.0,0.7729
2019-20,0021900265,2019-11-27,POR,OKC,136.0,119.0,1,-4.98,0.606,1.857,1.251,4.002,0.0018,0.4545,-0.0058,-0.0196,0.036,-0.0535,0.0168,0.0134,-0.0119,-0.0896,-2.0811,1.0064,0.727,-1.022,0.121,0,0,0,0,1,1,0.0,0.0,0.0,0.303,0.0,0.0,0.5,0.0,0.5762
2019-20,0021900258,2019-11-27,TOR,NYK,126.0,98.0,1,463.51,3.415,6.936,3.521,3.657,0.0113,0.907,0.0507,-0.0012,-0.0835,-0.0275,0.0705,0.014,0.0595,0.0734,-1.101,0.5306,5.845,6.11,2.43,-1,0,0,0,1,1,0.0,0.0,0.0,1.708,0.0,0.0,0.5,0.0,0.7838
2019-20,0021900260,2019-11-27,MEM,LAC,119.0,121.0,0,-341.66,-18.138,-4.893,13.245,0.522,-0.0426,0.1488,-0.0049,0.0013,-0.0169,-0.0872,-0.0248,0.0095,-0.0164,0.0871,0.2737,-0.3328,-21.615,0.347,-3.477,1,0,1,0,1,1,0.0,0.0,0.0,-9.069,0.0,0.0,0.5,0.0,0.1466
2019-20,0021900266,2019-11-27,GSW,CHI,104.0,90.0,1,88.85,-10.571,0.829,11.4,-0.649,-0.0142,0.2857,-0.0102,-0.0104,-0.0159,0.0016,-0.0658,-0.0121,0.0023,0.0278,-1.6357,0.3238,-11.04,-2.222,-0.469,0,0,0,0,1,1,0.0,0.0,0.0,-5.285,0.0,0.0,0.5,0.0,0.4792
2019-20,0021900254,2019-11-27,CHA,DET,102.0,101.0,1,-32.72,-1.555,-2.178,-0.623,0.824,-0.0037,0.4783,-0.0148,-0.0077,0.0259,-0.032,0.0331,-0.0354,-0.021,-0.0283,0.0602,-1.6541,-4.464,-1.261,-2.909,0,0,0,0,1,1,0.0,0.0,0.0,-0.777,0.0,0.0,0.5,0.0,0.5236
2019-20,0021900263,2019-11-27,PHX,WAS,132.0,140.0,0,29.93,-2.103,-1.976,0.127,-2.142,-0.007,0.6667,-0.012,0.0041,-0.0442,0.0815,0.0302,-0.0043,0.0028,0.0431,0.9346,-0.2498,-7.275,-2.922,-5.172,2,0,1,0,1,1,0.0,0.0,0.0,-1.051,0.0,0.0,0.5,0.0,0.5567
2019-20,0021900274,2019-11-29,MEM,UTA,94.0,103.0,0,-279.49,-3.654,-1.245,2.409,4.317,-0.0038,0.2096,-0.0071,-0.0005,0.0512,-0.0946,-0.0472,-0.0161,-0.0201,0.083,1.392,0.527,-3.723,-1.797,-0.069,0,0,0,0,1,1,0.0,0.0,0.0,-1.827,0.0,0.0,0.5,0.0,0.3251
2019-20,0021900269,2019-11-29,ORL,TOR,83.0,90.0,0,-188.78,-3.728,-7.645,-3.917,-3.706,-0.0153,0.1772,-0.0648,-0.0206,0.0447,-0.0001,-0.0596,-0.0936,-0.0627,-0.0316,1.2506,1.3724,-8.882,-4.089,-5.154,0,0,0,0,1,1,0.0,0.0,0.0,-1.864,0.0,0.0,0.5,0.0,0.3803
2019-20,0021900279,2019-11-29,LAL,WAS,125.0,103.0,1,252.22,7.705,-2.213,-9.918,-4.459,0.0323,0.9302,-0.0123,0.0084,-0.0028,0.0418,-0.0301,-0.0246,-0.0117,-0.0156,1.7269,3.2897,9.009,-0.543,1.304,0,0,0,0,1,1,0.0,0.0,0.0,3.852,0.0,0.0,0.5,0.0,0.8037
2019-20,0021900270,2019-11-29,CLE,MIL,110.0,119.0,0,-495.13,-7.287,-7.925,-0.637,-6.102,-0.0158,0.0714,-0.0539,0.0072,0.0397,-0.0223,-0.0783,-0.0075,-0.0423,-0.0321,0.2833,-3.031,-12.926,-8.156,-5.639,0,0,0,0,1,1,0.0,0.0,0.0,-3.644,0.0,0.0,0.5,0.0,0.19
2019-20,0021900271,2019-11-29,NYK,PHI,95.0,101.0,0,-379.95,-5.273,-3.715,1.558,-3.042,-0.0127,0.125,-0.0397,-0.0082,0.0537,0.029,-0.0007,0.0224,-0.0388,-0.0835,-0.3832,-1.0136,0.031,-3.775,5.304,0,0,0,0,1,1,0.0,0.0,0.0,-2.636,0.0,0.0,0.5,0.0,0.2537
2019-20,0021900278,2019-11-29,POR,CHI,107.0,103.0,1,234.98,-5.433,6.707,12.141,0.549,-0.006,0.5583,0.0283,-0.0155,-0.0313,-0.0178,-0.0223,0.0312,0.0312,-0.1191,-3.7481,1.5858,-5.524,8.502,-0.09,0,0,0,0,1,1,0.0,0.0,0.0,-2.717,0.0,0.0,0.5,0.0,0.6048
2019-20,0021900275,2019-11-29,OKC,NOP,109.0,104.0,1,90.59,-5.033,-2.154,2.879,-5.685,-0.0096,0.5217,-0.0159,-0.0051,-0.062,0.0597,-0.0678,-0.0395,0.001,-0.043,0.0243,-0.1005,-9.667,-0.31,-4.635,0,0,0,0,1,1,0.0,0.0,0.0,-2.516,0.0,0.0,0.5,0.0,0.5487
2019-20,0021900268,2019-11-29,DET,CHA,107.0,110.0,0,21.51,0.701,1.774,1.073,-0.602,0.0021,0.4615,0.0161,0.0098,-0.0272,0.027,-0.0302,0.0374,0.0201,0.0197,-0.1236,1.2939,4.685,0.641,3.984,0,0,0,0,1,1,0.0,0.0,0.0,0.351,0.0,0.0,0.5,0.0,0.595
2019-20,0021900272,2019-11-29,IND,ATL,105.0,104.0,1,295.19,10.615,6.02,-4.596,-4.506,0.0283,0.8652,0.0161,-0.0317,-0.0152,-0.0913,-0.0752,0.046,0.011,-0.0052,-1.56,0.5954,14.551,8.255,3.936,0,0,0,0,1,1,0.0,0.0,0.0,5.308,0.0,0.0,0.5,0.0,0.8486
2019-20,0021900267,2019-11-29,BKN,BOS,112.0,107.0,1,-184.56,-8.468,-2.248,6.219,3.788,-0.0217,0.2353,0.013,0.0243,-0.0026,0.024,0.035,0.0033,0.0057,-0.0243,-2.1533,-0.572,-15.09,-5.818,-6.623,0,0,0,0,1,1,0.0,0.0,0.0,-4.234,0.0,0.0,0.5,0.0,0.3191
2019-20,0021900276,2019-11-29,SAS,LAC,107.0,97.0,1,-281.0,-13.194,0.679,13.873,-3.051,-0.0372,0.1415,-0.0044,-0.0229,-0.0085,-0.0303,-0.0836,0.0016,-0.007,0.0015,-1.509,-0.1039,-21.704,1.809,-8.51,0,0,0,0,1,1,0.0,0.0,0.0,-6.597,0.0,0.0,0.5,0.0,0.211
2019-20,0021900273,2019-11-29,MIA,GSW,122.0,105.0,1,179.39,10.841,3.984,-6.857,-0.73,0.0207,0.9,0.0689,0.045,-0.0353,0.0542,0.0676,0.0565,0.0592,0.0114,1.3875,0.282,8.226,8.223,-2.616,0,0,0,0,1,1,0.0,0.0,0.0,5.421,0.0,0.0,0.5,0.0,0.8141
2019-20,0021900277,2019-11-29,PHX,DAL,113.0,120.0,0,-145.46,-4.641,-4.597,0.044,1.221,-0.0187,0.3265,-0.0063,0.0112,-0.0287,-0.011,-0.0409,0.0061,-0.0019,0.0833,1.052,-0.7521,-9.007,-5.738,-4.367,-1,0,0,0,1,1,0.0,0.0,0.0,-2.32,0.0,0.0,0.5,0.0,0.3969
