season,game_id,game_date,home_team,away_team,home_pts,away_pts,label,is_playoff,elo_diff,net_rtg_diff,off_rtg_diff,def_rtg_diff,win_pct_diff,ppg_diff,papg_diff,rest_days_diff,is_home,series_game_num,series_deficit,is_elimination_game,is_playin
2018-19,0041800104,2019-04-22,DET,MIL,104.0,127.0,0,1,-167.7282562356786,3.589430481283423,-7.1674688057041,-10.756778966131908,-0.23880597014925375,-11.268656716417908,-2.7164179104477597,0,1,4,-3,1,0
2018-19,0041800174,2019-04-22,UTA,HOU,107.0,91.0,1,1,-88.03345415847889,-6.5626406926406915,-4.642110822510823,1.9206207792207792,-0.02487562189054726,-2.9803256445047595,-3.8613749434644973,0,1,4,-3,1,0
2018-19,0041800115,2019-04-23,TOR,ORL,115.0,96.0,1,1,85.48425821951946,10.350533266129032,6.938766129032258,-3.4116764112903226,0.18181818181818188,6.318181818181813,1.9393939393939377,0,1,5,2,1,0
2018-19,0041800125,2019-04-23,PHI,BKN,122.0,100.0,1,1,62.5659898698716,-4.112405525846702,1.2288591800356508,5.341322638146168,0.08653846153846156,2.9819711538461604,-0.19399038461538964,0,1,5,2,1,0
2018-19,0041800155,2019-04-23,DEN,SAS,108.0,90.0,1,1,21.953953226259728,11.222579667644183,-0.9990332355816225,-12.22148387096774,0.059701492537313494,-1.9701492537313356,-2.985074626865668,0,1,5,0,0,0
2018-19,0041800165,2019-04-23,POR,OKC,118.0,115.0,1,1,93.45035240528568,-8.869572916666666,3.2336089015151512,12.1029375,0.05970149253731338,-0.5970149253731307,-1.2686567164179081,0,1,5,2,1,0
2018-19,0041800145,2019-04-24,GSW,LAC,121.0,129.0,0,1,97.33160117996499,2.6846410984848483,3.5289507575757577,0.844399621212121,0.13596082089552242,3.3283582089552226,-3.2789179104477597,0,1,5,2,1,0
2018-19,0041800175,2019-04-24,HOU,UTA,100.0,93.0,1,1,68.72203164870507,6.5626406926406915,4.642110822510823,-1.9206207792207792,0.02487562189054726,2.9803256445047595,3.8613749434644973,0,1,5,2,1,0
2018-19,0041800156,2019-04-25,SAS,DEN,120.0,103.0,1,1,-35.20850401394455,-11.222579667644183,0.9990332355816225,12.22148387096774,-0.059701492537313494,1.9701492537313356,2.985074626865668,0,1,6,-1,1,0
2018-19,0041800146,2019-04-26,LAC,GSW,110.0,129.0,0,1,-67.0543224561959,-2.6846410984848483,-3.5289507575757577,-0.844399621212121,-0.13596082089552242,-3.3283582089552226,3.2789179104477597,0,1,6,-1,1,0
2018-19,0041800157,2019-04-27,DEN,SAS,90.0,86.0,1,1,18.89555998037895,11.222579667644183,-0.9990332355816225,-12.22148387096774,0.059701492537313494,-1.9701492537313356,-2.985074626865668,0,1,7,0,1,0
2018-19,0041800211,2019-04-27,TOR,PHI,108.0,95.0,1,1,47.43049973799975,7.691256628787879,2.1210378787878783,-5.570000946969697,0.07196969696969702,-1.8735795454545467,-4.436079545454547,0,1,1,0,0,0
2018-19,0041800201,2019-04-28,MIL,BOS,90.0,112.0,0,1,67.42089665818298,-5.497750649350649,2.6073393939393945,8.104970562770564,0.13432835820895528,3.7910447761194064,0.05970149253731449,-1,1,1,0,0,0
2018-19,0041800221,2019-04-28,GSW,HOU,104.0,100.0,1,1,-18.415186337427485,-6.12605587121212,2.3344356060606057,8.460551136363636,0.03645833333333337,2.318181818181813,1.7253787878787818,-2,1,1,0,0,0
2018-19,0041800212,2019-04-29,TOR,PHI,89.0,94.0,0,1,59.41890827713382,7.691256628787879,2.1210378787878783,-5.570000946969697,0.07196969696969702,-1.8735795454545467,-4.436079545454547,0,1,2,1,0,0
2018-19,0041800231,2019-04-29,DEN,POR,121.0,113.0,1,1,-42.930571869988626,7.974970766129032,-0.3086421370967738,-8.28342137096774,0.014925373134328401,-4.089552238805965,-3.5373134328358162,-4,1,1,0,0,0
2018-19,0041800202,2019-04-30,MIL,BOS,123.0,102.0,1,1,38.46599988892672,-5.497750649350649,2.6073393939393945,8.104970562770564,0.13432835820895528,3.7910447761194064,0.05970149253731449,0,1,2,-1,0,0
2018-19,0041800222,2019-04-30,GSW,HOU,115.0,109.0,1,1,-3.0271275907387007,-6.12605587121212,2.3344356060606057,8.460551136363636,0.03645833333333337,2.318181818181813,1.7253787878787818,0,1,2,1,0,0
2018-19,0041800232,2019-05-01,DEN,POR,90.0,97.0,0,1,-26.18652181359107,7.974970766129032,-0.3086421370967738,-8.28342137096774,0.014925373134328401,-4.089552238805965,-3.5373134328358162,0,1,2,1,0,0
2018-19,0041800213,2019-05-02,PHI,TOR,116.0,95.0,1,1,-30.836068657457645,-7.691256628787879,-2.1210378787878783,5.570000946969697,-0.07196969696969702,1.8735795454545467,4.436079545454547,0,1,3,0,0,0
2018-19,0041800203,2019-05-03,BOS,MIL,116.0,123.0,0,1,-50.89206738829466,5.497750649350649,-2.6073393939393945,-8.104970562770564,-0.13432835820895528,-3.7910447761194064,-0.05970149253731449,0,1,3,0,0,0
2018-19,0041800233,2019-05-03,POR,DEN,140.0,137.0,1,1,50.37277239891114,-7.974970766129032,0.3086421370967738,8.28342137096774,-0.014925373134328401,4.089552238805965,3.5373134328358162,0,1,3,0,0,0
2018-19,0041800223,2019-05-04,HOU,GSW,126.0,121.0,1,1,-11.531242378781144,6.12605587121212,-2.3344356060606057,-8.460551136363636,-0.03645833333333337,-2.318181818181813,-1.7253787878787818,0,1,3,-2,0,0
2018-19,0041800214,2019-05-05,PHI,TOR,96.0,101.0,0,1,-14.765692474931939,-7.691256628787879,-2.1210378787878783,5.570000946969697,-0.07196969696969702,1.8735795454545467,4.436079545454547,0,1,4,1,0,0
2018-19,0041800234,2019-05-05,POR,DEN,112.0,116.0,0,1,62.21947213846511,-7.974970766129032,0.3086421370967738,8.28342137096774,-0.014925373134328401,4.089552238805965,3.5373134328358162,0,1,4,1,0,0
2018-19,0041800204,2019-05-06,BOS,MIL,101.0,113.0,0,1,-73.70027120629334,5.497750649350649,-2.6073393939393945,-8.104970562770564,-0.13432835820895528,-3.7910447761194064,-0.05970149253731449,0,1,4,-1,0,0
2018-19,0041800224,2019-05-06,HOU,GSW,112.0,108.0,1,1,3.4833715671177288,6.12605587121212,-2.3344356060606057,-8.460551136363636,-0.03645833333333337,-2.318181818181813,-1.7253787878787818,0,1,4,-1,0,0
2018-19,0041800215,2019-05-07,TOR,PHI,125.0,89.0,1,1,39.57605646442357,7.691256628787879,2.1210378787878783,-5.570000946969697,0.07196969696969702,-1.8735795454545467,-4.436079545454547,0,1,5,0,0,0
2018-19,0041800235,2019-05-07,DEN,POR,124.0,98.0,1,1,-33.50556484844742,7.974970766129032,-0.3086421370967738,-8.28342137096774,0.014925373134328401,-4.089552238805965,-3.5373134328358162,0,1,5,0,0,0
2018-19,0041800205,2019-05-08,MIL,BOS,116.0,91.0,1,1,95.21132029568321,-5.497750649350649,2.6073393939393945,8.104970562770564,0.13432835820895528,3.7910447761194064,0.05970149253731449,0,1,5,2,1,0
2018-19,0041800225,2019-05-08,GSW,HOU,104.0,99.0,1,1,-17.69651155942006,-6.12605587121212,2.3344356060606057,8.460551136363636,0.03645833333333337,2.318181818181813,1.7253787878787818,0,1,5,0,0,0
2018-19,0041800216,2019-05-09,PHI,TOR,112.0,101.0,1,1,-51.94745427399744,-7.691256628787879,-2.1210378787878783,5.570000946969697,-0.07196969696969702,1.8735795454545467,4.436079545454547,0,1,6,-1,1,0
2018-19,0041800236,2019-05-09,POR,DEN,119.0,108.0,1,1,17.28723201419848,-7.974970766129032,0.3086421370967738,8.28342137096774,-0.014925373134328401,4.089552238805965,3.5373134328358162,0,1,6,-1,1,0
2018-19,0041800226,2019-05-10,HOU,GSW,113.0,118.0,0,1,2.347604464558799,6.12605587121212,-2.3344356060606057,-8.460551136363636,-0.03645833333333337,-2.318181818181813,-1.7253787878787818,0,1,6,-1,1,0
2018-19,0041800217,2019-05-12,TOR,PHI,92.0,90.0,1,1,34.69607765622527,7.691256628787879,2.1210378787878783,-5.570000946969697,0.07196969696969702,-1.8735795454545467,-4.436079545454547,0,1,7,0,1,0
2018-19,0041800237,2019-05-12,DEN,POR,96.0,100.0,0,1,-30.78093157288572,7.974970766129032,-0.3086421370967738,-8.28342137096774,0.014925373134328401,-4.089552238805965,-3.5373134328358162,0,1,7,0,1,0
2018-19,0041800311,2019-05-14,GSW,POR,116.0,94.0,1,1,4.827524668791511,0.7700624999999999,3.4712812500000005,2.70125,0.06133395522388063,3.3283582089552226,0.3927238805970177,2,1,1,0,0,0
2018-19,0041800301,2019-05-15,MIL,TOR,108.0,100.0,1,1,46.13906169104507,-6.500105113636363,0.4516893939393949,6.951516098484849,0.03437358661239254,3.4932157394843983,1.1947082767978259,4,1,1,0,0,0
2018-19,0041800312,2019-05-16,GSW,POR,114.0,111.0,1,1,18.96984645902262,0.7700624999999999,3.4712812500000005,2.70125,0.06133395522388063,3.3283582089552226,0.3927238805970177,0,1,2,1,0,0
2018-19,0041800302,2019-05-17,MIL,TOR,125.0,103.0,1,1,58.189975082651245,-6.500105113636363,0.4516893939393949,6.951516098484849,0.03437358661239254,3.4932157394843983,1.1947082767978259,0,1,2,1,0,0
2018-19,0041800313,2019-05-18,POR,GSW,99.0,110.0,0,1,-32.37707443755903,-0.7700624999999999,-3.4712812500000005,-2.70125,-0.06133395522388063,-3.3283582089552226,-0.3927238805970177,0,1,3,-2,0,0
2018-19,0041800303,2019-05-19,TOR,MIL,118.0,112.0,1,1,-69.6649377970491,6.500105113636363,-0.4516893939393949,-6.951516098484849,-0.03437358661239254,-3.4932157394843983,-1.1947082767978259,0,1,3,-2,0,0
2018-19,0041800314,2019-05-20,POR,GSW,117.0,119.0,0,1,-56.22134154328228,-0.7700624999999999,-3.4712812500000005,-2.70125,-0.06133395522388063,-3.3283582089552226,-0.3927238805970177,0,1,4,-3,1,0
2018-19,0041800304,2019-05-21,TOR,MIL,120.0,102.0,1,1,-51.4067405191488,6.500105113636363,-0.4516893939393949,-6.951516098484849,-0.03437358661239254,-3.4932157394843983,-1.1947082767978259,0,1,4,-1,0,0
2018-19,0041800305,2019-05-23,MIL,TOR,99.0,105.0,0,1,34.18589544565589,-6.500105113636363,0.4516893939393949,6.951516098484849,0.03437358661239254,3.4932157394843983,1.1947082767978259,0,1,5,0,0,0
2018-19,0041800306,2019-05-25,TOR,MIL,100.0,94.0,1,1,-6.8239899773550405,6.500105113636363,-0.4516893939393949,-6.951516098484849,-0.03437358661239254,-3.4932157394843983,-1.1947082767978259,0,1,6,1,1,0
2018-19,0041800401,2019-05-30,TOR,GSW,118.0,109.0,1,1,-31.593651172325053,5.1063125,-2.0081250000000006,-7.11421875,-0.006155303030302983,-4.045454545454547,-3.4829545454545467,-5,1,1,0,0,0
2018-19,0041800402,2019-06-02,TOR,GSW,104.0,109.0,0,1,-15.481330687217223,5.1063125,-2.0081250000000006,-7.11421875,-0.006155303030302983,-4.045454545454547,-3.4829545454545467,0,1,2,1,0,0
2018-19,0041800403,2019-06-05,GSW,TOR,109.0,123.0,0,1,40.25286316259803,-5.1063125,2.0081250000000006,7.11421875,0.006155303030302983,4.045454545454547,3.4829545454545467,0,1,3,0,0,0
2018-19,0041800404,2019-06-07,GSW,TOR,92.0,105.0,0,1,12.590993874183141,-5.1063125,2.0081250000000006,7.11421875,0.006155303030302983,4.045454545454547,3.4829545454545467,0,1,4,-1,0,0
2018-19,0041800405,2019-06-10,TOR,GSW,105.0,106.0,0,1,13.672526340840022,5.1063125,-2.0081250000000006,-7.11421875,-0.006155303030302983,-4.045454545454547,-3.4829545454545467,0,1,5,2,1,0
2018-19,0041800406,2019-06-13,GSW,TOR,110.0,114.0,0,1,12.647090801271816,-5.1063125,2.0081250000000006,7.11421875,0.006155303030302983,4.045454545454547,3.4829545454545467,0,1,6,-1,1,0
2020-21,42000111,2021-05-22,BKN,BOS,104.0,93.0,1,1,145.63957231777067,-4.865640804597702,6.678224137931034,11.54376867816092,0.23001949317738796,5.368421052631575,1.7982456140350962,0,1,1,0,0,0
2020-21,42000121,2021-05-22,MIL,MIA,109.0,107.0,1,1,21.649318366126636,9.187564039408866,8.20416748768473,-0.9833620689655178,0.052631578947368474,12.543859649122808,8.456140350877192,0,1,1,0,0,0
2020-21,42000161,2021-05-22,DEN,POR,109.0,123.0,0,1,43.24205248736757,5.188555555555555,1.2014444444444439,-3.987111111111111,0.09962406015037595,-1.8674812030075145,-4.554197994987462,0,1,1,0,0,0
2020-21,42000171,2021-05-22,LAC,DAL,103.0,113.0,0,1,2.7950912500391496,5.871299007444168,4.887816377171216,-0.9835918114143931,0.01103896103896107,0.4782467532467507,-2.374675324675323,0,1,1,0,0,0
2020-21,42000101,2021-05-23,PHI,WAS,125.0,118.0,1,1,69.17164155535534,10.192895225464191,2.5585557029177717,-7.63437400530504,0.13471177944862156,-3.7114661654135404,-10.606516290726816,0,1,1,0,0,0
2020-21,42000131,2021-05-23,NYK,ATL,105.0,107.0,0,1,11.552989132690755,-3.9817586206896545,-4.379827586206897,-0.39793103448275846,0.02857142857142858,-5.5811688311688386,-7.177272727272722,0,1,1,0,0,0
2020-21,42000141,2021-05-23,UTA,MEM,109.0,112.0,0,1,73.27781753663407,3.1922309523809527,7.922457142857142,4.730288095238095,0.21052631578947367,3.3157894736842053,-6.10526315789474,0,1,1,0,0,0
2020-21,42000151,2021-05-23,PHX,LAL,99.0,90.0,1,1,122.32100634784933,-3.4347690476190484,4.248449999999999,7.683288095238094,0.21867167919799502,8.43953634085213,2.3825187969924855,0,1,1,0,0,0
2020-21,42000122,2021-05-24,MIL,MIA,132.0,98.0,1,1,34.9194151499089,9.187564039408866,8.20416748768473,-0.9833620689655178,0.052631578947368474,12.543859649122808,8.456140350877192,0,1,2,1,0,0
2020-21,42000162,2021-05-24,DEN,POR,128.0,109.0,1,1,15.433850874876725,5.188555555555555,1.2014444444444439,-3.987111111111111,0.09962406015037595,-1.8674812030075145,-4.554197994987462,0,1,2,-1,0,0
2020-21,42000112,2021-05-25,BKN,BOS,130.0,108.0,1,1,153.4636343518764,-4.865640804597702,6.678224137931034,11.54376867816092,0.23001949317738796,5.368421052631575,1.7982456140350962,0,1,2,1,0,0
2020-21,42000152,2021-05-25,PHX,LAL,102.0,109.0,0,1,131.02449571723514,-3.4347690476190484,4.248449999999999,7.683288095238094,0.21867167919799502,8.43953634085213,2.3825187969924855,0,1,2,1,0,0
2020-21,42000172,2021-05-25,LAC,DAL,121.0,127.0,0,1,-22.955444395948234,5.871299007444168,4.887816377171216,-0.9835918114143931,0.01103896103896107,0.4782467532467507,-2.374675324675323,0,1,2,-1,0,0
2020-21,42000102,2021-05-26,PHI,WAS,120.0,95.0,1,1,80.13634998726616,10.192895225464191,2.5585557029177717,-7.63437400530504,0.13471177944862156,-3.7114661654135404,-10.606516290726816,0,1,2,1,0,0
2020-21,42000132,2021-05-26,NYK,ATL,101.0,92.0,1,1,-14.656588879790661,-3.9817586206896545,-4.379827586206897,-0.39793103448275846,0.02857142857142858,-5.5811688311688386,-7.177272727272722,0,1,2,-1,0,0
2020-21,42000142,2021-05-26,UTA,MEM,141.0,129.0,1,1,44.055404413346196,3.1922309523809527,7.922457142857142,4.730288095238095,0.21052631578947367,3.3157894736842053,-6.10526315789474,0,1,2,-1,0,0
2020-21,42000123,2021-05-27,MIA,MIL,84.0,113.0,0,1,-47.52103450459322,-9.187564039408866,-8.20416748768473,0.9833620689655178,-0.052631578947368474,-12.543859649122808,-8.456140350877192,0,1,3,-2,0,0
2020-21,42000153,2021-05-27,LAL,PHX,109.0,95.0,1,1,-99.39163852449269,3.4347690476190484,-4.248449999999999,-7.683288095238094,-0.21867167919799502,-8.43953634085213,-2.3825187969924855,0,1,3,0,0,0
2020-21,42000163,2021-05-27,POR,DEN,115.0,120.0,0,1,-29.02311365726632,-5.188555555555555,-1.2014444444444439,3.987111111111111,-0.09962406015037595,1.8674812030075145,4.554197994987462,0,1,3,0,0,0
2020-21,42000113,2021-05-28,BOS,BKN,125.0,119.0,1,1,-161.00811680858533,4.865640804597702,-6.678224137931034,-11.54376867816092,-0.23001949317738796,-5.368421052631575,-1.7982456140350962,0,1,3,-2,0,0
2020-21,42000133,2021-05-28,ATL,NYK,105.0,94.0,1,1,-0.5271303911247287,3.9817586206896545,4.379827586206897,0.39793103448275846,-0.02857142857142858,5.5811688311688386,7.177272727272722,0,1,3,0,0,0
2020-21,42000173,2021-05-28,DAL,LAC,108.0,118.0,0,1,47.319191326778764,-5.871299007444168,-4.887816377171216,0.9835918114143931,-0.01103896103896107,-0.4782467532467507,2.374675324675323,0,1,3,2,0,0
2020-21,42000103,2021-05-29,WAS,PHI,103.0,132.0,0,1,-90.6059208941349,-10.192895225464191,-2.5585557029177717,7.63437400530504,-0.13471177944862156,3.7114661654135404,10.606516290726816,0,1,3,-2,0,0
2020-21,42000124,2021-05-29,MIA,MIL,103.0,120.0,0,1,-70.51920007530794,-9.187564039408866,-8.20416748768473,0.9833620689655178,-0.052631578947368474,-12.543859649122808,-8.456140350877192,0,1,4,-3,1,0
2020-21,42000143,2021-05-29,MEM,UTA,111.0,121.0,0,1,-56.207555160630136,-3.1922309523809527,-7.922457142857142,-4.730288095238095,-0.21052631578947367,-3.3157894736842053,6.10526315789474,0,1,3,0,0,0
2020-21,42000164,2021-05-29,POR,DEN,115.0,95.0,1,1,-53.05296699945461,-5.188555555555555,-1.2014444444444439,3.987111111111111,-0.09962406015037595,1.8674812030075145,4.554197994987462,0,1,4,-1,0,0
2020-21,42000114,2021-05-30,BOS,BKN,126.0,141.0,0,1,-137.5318627462725,4.865640804597702,-6.678224137931034,-11.54376867816092,-0.23001949317738796,-5.368421052631575,-1.7982456140350962,0,1,4,-1,0,0
2020-21,42000134,2021-05-30,ATL,NYK,113.0,96.0,1,1,13.898244365262826,3.9817586206896545,4.379827586206897,0.39793103448275846,-0.02857142857142858,5.5811688311688386,7.177272727272722,0,1,4,1,0,0
2020-21,42000154,2021-05-30,LAL,PHX,92.0,100.0,0,1,-79.42665859031854,3.4347690476190484,-4.248449999999999,-7.683288095238094,-0.21867167919799502,-8.43953634085213,-2.3825187969924855,0,1,4,1,0,0
2020-21,42000174,2021-05-30,DAL,LAC,81.0,106.0,0,1,19.31297982200749,-5.871299007444168,-4.887816377171216,0.9835918114143931,-0.01103896103896107,-0.4782467532467507,2.374675324675323,0,1,4,1,0,0
2020-21,42000104,2021-05-31,WAS,PHI,122.0,114.0,1,1,-111.14655581575812,-10.192895225464191,-2.5585557029177717,7.63437400530504,-0.13471177944862156,3.7114661654135404,10.606516290726816,0,1,4,-3,1,0
2020-21,42000144,2021-05-31,MEM,UTA,113.0,120.0,0,1,-78.7151851576748,-3.1922309523809527,-7.922457142857142,-4.730288095238095,-0.21052631578947367,-3.3157894736842053,6.10526315789474,0,1,4,-1,0,0
2020-21,42000115,2021-06-01,BKN,BOS,123.0,109.0,1,1,155.3797200138506,-4.865640804597702,6.678224137931034,11.54376867816092,0.23001949317738796,5.368421052631575,1.7982456140350962,0,1,5,2,1,0
2020-21,42000155,2021-06-01,PHX,LAL,115.0,85.0,1,1,100.60957305528814,-3.4347690476190484,4.248449999999999,7.683288095238094,0.21867167919799502,8.43953634085213,2.3825187969924855,0,1,5,0,0,0
2020-21,42000165,2021-06-01,DEN,POR,147.0,140.0,1,1,35.73912680917806,5.188555555555555,1.2014444444444439,-3.987111111111111,0.09962406015037595,-1.8674812030075145,-4.554197994987462,0,1,5,0,0,0
2020-21,42000105,2021-06-02,PHI,WAS,129.0,112.0,1,1,90.5051285382167,10.192895225464191,2.5585557029177717,-7.63437400530504,0.13471177944862156,-3.7114661654135404,-10.606516290726816,0,1,5,2,1,0
2020-21,42000135,2021-06-02,NYK,ATL,89.0,103.0,0,1,-27.56693356050505,-3.9817586206896545,-4.379827586206897,-0.39793103448275846,0.02857142857142858,-5.5811688311688386,-7.177272727272722,0,1,5,-2,1,0
2020-21,42000145,2021-06-02,UTA,MEM,126.0,110.0,1,1,99.93890705418221,3.1922309523809527,7.922457142857142,4.730288095238095,0.21052631578947367,3.3157894736842053,-6.10526315789474,0,1,5,2,1,0
2020-21,42000175,2021-06-02,LAC,DAL,100.0,105.0,0,1,7.297392486539593,5.871299007444168,4.887816377171216,-0.9835918114143931,0.01103896103896107,0.4782467532467507,-2.374675324675323,0,1,5,0,0,0
2020-21,42000156,2021-06-03,LAL,PHX,100.0,113.0,0,1,-110.19409933214752,3.4347690476190484,-4.248449999999999,-7.683288095238094,-0.21867167919799502,-8.43953634085213,-2.3825187969924855,0,1,6,-1,1,0
2020-21,42000166,2021-06-03,POR,DEN,115.0,126.0,0,1,-48.30005234973237,-5.188555555555555,-1.2014444444444439,3.987111111111111,-0.09962406015037595,1.8674812030075145,4.554197994987462,0,1,6,-1,1,0
